ID,Date,SCORE,ForwardHead,LeftArmFallForward,RightArmFallForward,LeftShoulderElevation,RightShoulderElevation,ExcessiveForwardLean,LeftAsymmetricalWeightShift,RightAsymmetricalWeightShift,LeftKneeMovesInward,RightKneeMovesInward,LeftKneeMovesOutward,RightKneeMovesOutward,LeftHeelRises,RightHeelRises
a29b12c0-3eb6-4d67-8f75-d5293c2d0151.Kinect,8/7/2018,0.845715137004143,0,0.6,1.27,0.08,0.26,0,0,0,0,0,0,0,0,0
fa94ae86-77b1-4d2d-8fad-5522c95fcf27.Kinect,6/20/2018,0.687962445625708,0,0.41,0.46,0,0.54,0.34,0.13,0,0,0.58,0,0,0,0
cce2f79a-098b-442c-ac1f-9efe1396cd96.Kinect,8/20/2018,0.703530431257771,1.02,1.45,1.42,0.28,0.48,0,0,0,0,0,0,0,0,0
af4cbb06-4de0-45d9-a4b8-62557cca2fda.Kinect,9/11/2018,0.600924984986557,0.02,1.5,1.5,1.16,1.22,0.57,0,0.04,0,0,0,0,0,0
e73bc314-21cd-41ab-9d5f-5a9079f00f11.Kinect,6/5/2018,0.850874755002437,0,0.71,0.29,0,0.55,0,0,0,0,0,0.1,0,0,0
d2b3bcb7-2470-41a8-b7aa-78f1d5cab8bd.Kinect,6/6/2018,0.812526512452926,0,1.33,1.31,0,0,0,0,0,0,0,0,0,0.08,0.13
494ea9f9-3cf8-4f79-b2c9-d3e9bc30140f.Kinect,6/20/2018,0.691752160781699,0,0.43,0.43,0,0.51,0.12,0,0,0,0.94,0,0,0,0
f0a174b9-1f4d-4e27-a7b7-bd2e5158db78.Kinect,9/11/2018,0.500154855835129,0.76,1.02,1.02,0.05,0.27,0,0.25,0,0,0.01,1.02,0,0.09,0
58241ab6-f71d-4728-af68-d4f98228815a.Kinect,8/24/2018,0.01,0,1.17,0,0,0.69,0,0,0,0,0,1.05,1.5,1.1,1.35
1e54976a-7da9-45f1-9c3e-218db02bb2f9.Kinect,10/3/2018,0.965847835301511,0,0.05,0.01,0,0.19,0,0,0,0,0.04,0,0,0,0
7a73c417-9f1a-4390-87b0-4621693de832.Kinect,6/1/2018,0.559698457376097,0,0.62,0.61,1.21,1.44,0,0,0,0,0,0.02,1.12,0,0.02
eb6255c5-33db-4ba5-9456-a3a8588dc976.Kinect,9/26/2018,0.938315128863525,0,0,0,0.61,0.52,0,0,0,0,0,0,0,0,0
1ab40fbc-16ce-4094-9b2d-8a1b72bb7acd.Kinect,6/20/2018,0.779018113443429,0,1.22,0.92,0.03,0.61,0,0.18,0,0,0,0,0,0,0
e3d579f6-f6ef-4ec0-ad11-8a40369a8dff.Kinect,10/31/2018,0.405618479069675,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
52943db5-784a-45d3-9208-8ac6092f6cff.Kinect,8/23/2018,0.720029210501684,0.2,1.2,1.27,0.07,0.08,0,0,0,0,0.61,0,0,0,0
9168c5ce-8ecc-4775-baf4-3d1b25b62643.Kinect,10/4/2018,0.663938980240521,0.97,1.5,1.5,0,0.02,0,0,0,0,0.42,0,0,0,0
fd447140-eec0-49e7-a4c2-78fbd8b186fe.Kinect,7/9/2018,0.917644489312995,0.35,0.02,0.01,0.01,0.38,0.02,0,0,0,0,0,0,0,0
3892cb50-6d2e-4506-bb34-db9d605e2a73.Kinect,5/10/2018,0.62420337466992,0,1.29,1.21,0.03,0.15,1,0,0,0.05,0.15,0,0,0,0
13663a3c-c298-4a8b-9816-245a591f998a.Kinect,8/25/2018,0.0733970364410134,0,1.01,0.01,0.02,0,0,0,0,0,0,1.36,1.5,0.21,1.3
f9b0d8a4-122d-4712-9ab7-9d9e1dc4e70b.Kinect,5/10/2018,0.461773198506936,0,0.68,1.1,0,0.55,0,0.73,0,0,1.12,0.26,0,0,0
6b8a909c-5dd1-4847-8ee5-7904a4a23e05.Kinect,6/19/2018,0.01,0,1.03,1.27,1.28,1.5,0.92,1.48,0,0.23,1.39,0,0,0,0
f1bef455-7013-4f36-a7e5-e0ba28f669ed.Kinect,10/8/2018,0.407197108990292,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
b55150d9-c59a-4038-a4c9-5559b404d456.Kinect,7/12/2018,0.494385573718926,0.35,1.37,1.38,0.4,0.01,0,0,1.15,0.29,0,0,0,0,0
22b6a841-9e8e-4163-a5af-d8f41fdfd488.Kinect,8/20/2018,0.40390929542913,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.36
78687cca-c616-415b-8627-1f4d42c14001.Kinect,8/23/2018,0.786627891264307,0.17,1.15,1.5,0,0.17,0,0.04,0,0,0.09,0,0,0,0
00e4ce80-43fb-46a4-a999-230a2d817ef9.Kinect,8/14/2018,0.684458089424344,0.19,1.5,1.5,1.3,1.01,0,0,0.07,0,0,0,0,0,0
907c0868-c8cf-4840-8094-20d962970b1c.Kinect,6/19/2018,0.449047214964666,0,0.73,0.29,1.12,1.1,0.06,0.55,0,0,1.19,0.01,0,0,0
8c628238-6142-43d4-ba71-0b056d24b1d3.Kinect,8/14/2018,0.01,0,1.25,1.07,0,0.08,0,0,0,0,0,0,1.5,0.22,1.47
d8142830-c89a-4be5-8c9a-dc88b192e4f9.Kinect,7/24/2018,0.58234418254757,0,1.08,1.1,0,0.21,1.14,0,0,0.28,0,0,0,0,0
5ff6d4fd-bddc-4277-af3b-9e3418f22298.Kinect,8/27/2018,0.812605095918268,0,1.48,1.5,0,0,0.18,0,0,0,0,0,0,0,0
a801a997-4eef-46da-91f9-cbd5364f4bce.Kinect,7/27/2018,0.798796559006296,0,0.84,0.03,0.11,1.1,0.01,0,0,0.01,0,0,0,0,0
35609be7-461c-49be-a19f-75f97da07d0b.Kinect,10/18/2018,0.793322146034527,0.48,1.4,1.38,0,0.17,0,0,0,0,0,0,0,0,0
af32db3e-a7f7-4036-b27b-8cdbd147d8ba.Kinect,7/18/2018,0.873739283129905,0,0,0,0.37,1.18,0,0,0,0,0.02,0,0,0,0
cf900654-0c0c-4bcb-b689-d1c24f492db8.Kinect,9/6/2018,0.407471028882278,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
e1054559-ee0b-41fc-bbf3-b35cb5081ae9.Kinect,10/16/2018,0.797349299249775,0.49,1.14,1.13,0.37,0.2,0,0,0,0,0,0,0,0,0
6b5edd05-ed09-4bcb-b536-dc984b823d59.Kinect,6/19/2018,0.464321142701231,0,1.5,1.5,0,0,0,0,0,0,0,1.05,0.73,0.43,0.19
943db98b-71de-4699-9e8e-85e107f351bf.Kinect,10/8/2018,0.716836327306219,1.08,1.33,1.3,0,0.15,0,0,0,0,0.12,0,0,0,0
fc994741-b0c9-4f70-9616-fa774d09b8f1.Kinect,6/27/2018,0.736109610319869,1.02,1.08,1.25,0.36,0.09,0,0,0,0,0,0,0,0,0
6f0bf84d-dc84-4a53-b761-6fe6789bf5c0.Kinect,7/26/2018,0.650502770626998,0,1.45,1.47,0,0.84,0,0.02,0,0.23,0,0,0.56,0,0
c81eba0c-a374-4707-a839-b3d38e2029e1.Kinect,6/20/2018,0.642519187305556,0,0.31,0.65,0.13,0.6,0,0.53,0,0,0.59,0.62,0,0,0
50172552-832b-44c4-bf86-8bddc71cfc09.Kinect,9/4/2018,0.747062625179135,0,1.39,1.49,0.26,0.52,0,0,0,0,0.25,0,0,0,0
d05e8230-6f1e-4e64-a9df-f19ccacc3ebf.Kinect,9/6/2018,0.563431639831744,1.19,1.5,1.5,0.12,0.67,0,0,0,0,0.49,0,0,0,0
e8ae4364-5b33-46f3-be4d-4278e0db1d9a.Kinect,6/20/2018,0.04135293830715,1.15,1.14,1.2,0.1,0.05,1.11,1.27,0,0,1.17,0.46,0,0,0
1d06670d-4c6f-4801-9cbc-d3cdd42edbf9.Kinect,7/12/2018,0.636392827645962,1.11,1.5,1.5,0.03,0.41,0,0.3,0,0,0,0,0,0,0
617682ce-6010-494d-8239-d51d6d39320d.Kinect,7/31/2018,0.553417889022299,0.67,1.48,1.32,0.26,0.17,0,1.01,0,0,0,0,0,0,0
e769f9dc-e91f-4ad2-88b0-b280c0809f94.Kinect,9/6/2018,0.0897613424940662,0,1.01,0.01,0.02,0,0,0,0,0,0,1.3,1.5,0.03,1.26
811bdfcf-1fc2-465f-9323-d1278d5ba471.Kinect,8/25/2018,0.0738077456212307,0,1.01,0.01,0.02,0,0,0,0,0,0,1.36,1.5,0.21,1.3
a0b1d1f2-19fb-4a97-8930-4ff33a9a3589.Kinect,6/5/2018,0.802602691351105,0,1.35,1.24,0,0.02,0.28,0,0,0,0,0,0,0,0
f2cbdc11-66d1-4a3a-8c64-693d1692a12f.Kinect,9/6/2018,0.923606454054205,0,0.33,0.48,0.15,0.27,0,0,0,0,0,0,0,0,0
d0c98333-a30f-437a-933e-da9a863b4ab5.Kinect,7/24/2018,0.955141833496447,0,0.2,0,0.01,0.01,0,0,0,0.11,0,0,0,0,0
fd49d7f3-e364-4556-8817-5ba8ee93caab.Kinect,9/11/2018,0.481764798289111,0.05,0.56,0.99,0.67,0.73,1.36,0.11,0,0,0.21,0,0,0,0
dd67001e-f23e-4ecb-9536-5ceacdf81e60.Kinect,6/20/2018,0.683604542353855,0,1.5,1.5,0,0.05,0,0.34,0,0,0.46,0.07,0,0,0
331c1a13-5898-4330-8c86-f2fe819c8d12.Kinect,6/20/2018,0.741104669517854,0,0.27,0.37,0.03,0.3,0,0,0,0,0.95,0,0,0,0
4dedc40b-c419-4fc2-9f0c-90bfec6f221f.Kinect,10/31/2018,0.407123958077867,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
d12fe4cd-870c-4a71-9d3f-c6b7cc6801a7.Kinect,8/14/2018,0.01,0,0.86,0,0,0.69,0,0,0,0.54,0,0,1.5,1.5,1.5
31ddbc35-98a8-41d9-bdb7-055ae3ab27cc.Kinect,6/6/2018,0.299781576908554,1.12,1.38,1.41,0.13,1.03,1.42,0.13,0,0,0.01,0.15,0,0,0
c83ef4b6-b33b-4861-8db6-717d1bf7b99a.Kinect,6/18/2018,0.227667157145182,0,1.5,1.5,0,0.24,1.27,0.83,1.25,0,0.45,0.01,0,0,0
96bb9191-2703-4f4f-8a2b-0b0cacf14f55.Kinect,8/25/2018,0.406242318611519,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
f34bb42b-543d-4cd1-9473-b1cf0b4f70c9.Kinect,7/17/2018,0.569562429271712,1.05,0.28,0.58,0.55,0.31,0.02,1,0,0,0.02,0,0,0,0
10ca3f9a-650b-4091-b356-0037ecf53b09.Kinect,6/1/2018,0.76137939140233,0,1.1,1.5,0.87,0.75,0,0,0,0,0,0,0,0,0
762fef13-8a87-4739-8e53-b6e3e72c1f3c.Kinect,9/11/2018,0.726417242355295,0,1.46,1.25,0,0,0.31,0,0,0.07,0.32,0,0,0,0
e7fcd78a-702f-42b4-b9fd-ae2e42418814.Kinect,10/9/2018,0.395006886039692,0.08,1.5,1.5,0,0,0,0,0,0,0.27,1.28,0,0.47,0.11
aba5eee7-6b1f-40b2-bd16-bf68a8e1d5da.Kinect,9/11/2018,0.664563134931982,0.48,0,0,0.4,1.04,0.48,0.42,0,0,0,0,0,0,0
fc83a0fb-d5f0-453e-b02e-1f8e1cb6d89f.Kinect,9/11/2018,0.54774656605635,0,1.14,0.91,0.32,0.06,0,0,0.93,0.58,0,0,0,0,0
1dde008a-bf5d-471f-8be1-3ed2c00196ed.Kinect,7/20/2018,0.707532784838841,0.37,1.21,1.25,0.91,1.05,0,0,0,0,0.11,0,0,0,0
757032f0-79a4-47a1-9f2b-418a7fb83afc.Kinect,6/19/2018,0.755923455730401,0,0.38,0.46,0.02,0.06,0,0,0,0,0,0.95,0,0,0
2e456a1b-fc11-48ec-8f21-b94279394305.Kinect,5/31/2018,0.671506706735825,0.67,0.56,0.87,0,0.22,0.13,0.56,0,0,0.05,0,0,0,0
2283415b-e4c3-477c-a31c-4ebe6de4ab8a.Kinect,7/12/2018,0.377640871436014,0.81,1.5,1.5,1.09,1.1,0,0,1.38,0.02,0,0,0,0,0
33654464-d656-4ca7-8246-53807a2d384f.Kinect,8/11/2018,0.812587785369212,0,0.5,0.41,0.58,1.36,0,0,0,0,0,0,0,0,0
2fab07cf-6e1f-4d6f-a0bf-28f61856e4ff.Kinect,8/29/2018,0.887747785064989,0,0.06,0.04,1,0.62,0,0,0,0,0,0.02,0,0,0
a3b02ae0-fd6d-4ad5-9497-b97c1a111309.Kinect,7/16/2018,0.701141537596777,0.42,1.4,1.21,0.82,0.97,0.03,0,0.05,0,0,0,0,0,0
59892922-3271-47db-8ae3-c4739206cf9c.Kinect,8/24/2018,0.0830720649031248,0,1.35,0.6,0,0.04,0,0,0,0,0,0.23,1.5,0,1.19
d4aa6ad1-6867-4ddf-b43b-58180bd0f503.Kinect,5/18/2018,0.611449622569633,0,1.28,1.29,0,0,0.26,0,0,0,1.03,0.02,0,0,0
af469fde-76b5-47bb-b7e0-b8fe266c283d.Kinect,9/11/2018,0.305419265970367,0.37,0.34,1.03,0,0,1.5,1.14,0,0,0,0.05,0.11,0,0
4cf06eee-f523-4829-94ea-53bb2949defb.Kinect,7/9/2018,0.666732448378475,0.81,1.5,1.5,0.32,0.53,0,0,0.18,0.05,0,0,0,0,0
3721a1bc-31e2-4945-baa0-1547d3ffb1f2.Kinect,10/5/2018,0.673224765572089,1.23,1.5,1.5,0,0.18,0,0.02,0,0,0.14,0,0,0,0
f158750a-1e79-422d-90fe-f687186deff1.Kinect,8/15/2018,0.57381230475015,0,1.06,0.38,0,0.05,0,0,0,0,0,0.11,1.5,0,0.03
7283652d-a7ff-4f02-889a-a4d1bde8cd87.Kinect,10/26/2018,0.74017829603652,1.09,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0
78d15f0c-3ea9-410b-8d59-f7f0ecfa0b23.Kinect,5/31/2018,0.868209116775447,0,0.39,0.5,0,0.28,0,0.15,0,0,0.1,0,0,0,0
51db1c21-b63b-4580-a59c-ade2a4409be8.Kinect,7/20/2018,0.993987239912226,0,0.06,0.02,0,0,0,0,0,0,0,0,0,0,0
0b976549-3155-43ae-a502-bf5ac58f7e9e.Kinect,9/26/2018,0.352431355587548,1.5,1.1,1.07,0.03,0.13,1.13,0.63,0,0,0.09,0,0,0,0
76fd38af-82a5-4c0b-b63e-e6a447f87c22.Kinect,9/11/2018,0.814730469592826,0.65,0.07,0.62,0.07,0.13,0.21,0,0,0,0,0,0,0,0
6771a23c-1946-4b24-b2dd-38c5c03cdfc0.Kinect,10/8/2018,0.806200864681189,0.47,1.36,1.35,0,0,0,0,0,0,0.04,0,0,0,0
c79dbd46-73cd-41af-a1ce-83ed04aa172b.Kinect,10/19/2018,0.832768905379647,0,1.3,1.33,0,0,0,0,0,0,0,0.11,0,0.02,0
c74d20af-8764-434a-8b35-adb37b0dfa27.Kinect,5/9/2018,0.44979143538854,1.26,0,0.27,1.28,1.43,0,0,1.15,0,0.1,0,0,0,0
9b5d47fc-5996-4a93-856b-05455896083a.Kinect,8/15/2018,0.132700743130863,0,1.02,0,0.02,0,0,0,0,0,0,1.19,1.5,0,1.15
df076b61-c6c3-40a3-b19d-ecbf88a65f02.Kinect,5/31/2018,0.886603863287397,0,0.05,0.65,0.26,0.01,0,0,0,0.1,0,0,0,0,0
7eafee95-dc2a-47e4-b7dd-357d999d3dd4.Kinect,9/11/2018,0.48537317358076,0,1.5,1.5,0,0.15,1.49,0,0,0,0,0.25,0,0,0
4f2cd7ce-c904-41fe-8c1d-92990f24704a.Kinect,7/26/2018,0.743303012035293,0.58,1.01,0.86,0.86,0.97,0,0,0,0,0,0,0,0,0
4c07024a-e4e0-4ade-8acc-862c15401346.Kinect,8/14/2018,0.77321316085126,0.01,1.5,1.5,0.32,0.09,0,0,0.21,0,0,0,0,0,0
0ddb67bb-9fc4-4ef0-a384-04407f27a9fc.Kinect,8/29/2018,0.781106671828586,0,1.5,1.5,0,0,0,0,0,0,0.33,0,0,0,0
ab5aa0a5-1e82-4d9b-8bd4-5a12cfc92c92.Kinect,8/25/2018,0.130015720136945,0,1.08,0.2,0,0.42,0,0,0,0,0,0.02,1.5,0.35,1.04
ef5eed9a-7c68-40bc-9488-f61b369e7b8e.Kinect,10/31/2018,0.406152539784721,0,1.08,0.13,0,0.42,0,0,0,0,0,0.01,1.5,0.01,0.35
7a29a2c2-8db7-4d93-832c-55a3962046aa.Kinect,5/9/2018,0.55800393434061,0,0.72,1.19,0.02,0.83,0,0,0,0,0,1.18,0,0,0
293bafe0-d248-4022-8cae-c8eae2949e18.Kinect,6/1/2018,0.55686116355187,0,1.17,1.12,0,0.09,0,0,0,0,0,1.01,0.66,0.03,0.28
695536a4-42a4-4aa0-abce-fa9f728fe9a4.Kinect,9/26/2018,0.131797420224278,1.31,1.45,1.44,0.44,0.22,1.24,1.41,0,0,0.06,0,0,0,0
95545e9c-d1c9-4830-9c0e-c3ec5ce27549.Kinect,8/22/2018,0.583112722679365,0,1.5,1.2,0.78,0.28,0,0.26,0,0,0,0.67,0,0,0
3f5c2fec-285f-49da-8b77-74517ca0dd6a.Kinect,5/10/2018,0.222087465780794,0.52,1.09,1.24,0,0.08,1.16,1.01,0,0,0.77,0.01,0,0,0
463d5ae3-35b3-4726-a5fd-8c421d86ffb0.Kinect,7/27/2018,0.51729388983208,0.08,0.92,0.24,1.07,1.13,0.03,1.3,0,0,0,0,0,0,0
f5e21c31-2d03-4244-b71f-73045b4da517.Kinect,8/21/2018,0.878298472154805,0,0.51,0.52,0,0.12,0,0,0,0,0,0,0.28,0,0
647ffd6c-e4ec-4c60-9119-a599fa6caefe.Kinect,6/20/2018,0.514186057881052,0,0.82,0.68,0,0.02,0.07,0.95,0,0,0.97,0,0,0,0
2cc6378f-8e7d-462f-b95f-0540b06436fd.Kinect,6/5/2018,0.749694279568001,0,1.05,0.7,0.51,1.11,0,0,0,0,0,0.16,0,0,0
52c5009d-672b-45b5-ae8e-c66d302e96b1.Kinect,6/8/2018,0.640003717987521,0,0.79,0.82,0.01,0.49,0,1.14,0,0,0,0,0,0,0
a78ecb77-f5a1-4d0d-9ba4-0bb02411f6ca.Kinect,8/24/2018,0.082786349460678,0,1.14,1.17,0,0.24,0,0,0,0,0,0,1.5,1.13,1.18
48d75aec-375c-4f65-b000-df817ed10a57.Kinect,9/11/2018,0.618356026839352,1.16,1.5,1.5,0.58,0.77,0.01,0.17,0,0,0,0,0,0,0
b6808ce5-14d5-49a5-92c2-cb772b2cf3c5.Kinect,6/11/2018,0.460134543105254,0,1.36,1.5,0,0,0,0,0,0,0,1.28,1.25,0.3,0.33
29e2eedb-fd2e-475c-9e2f-f3295e6b68d0.Kinect,10/24/2018,0.528176637709551,0.02,1.46,1.5,0,0,0,0,0,0,1.11,1.5,0,0.04,0
218bac40-efcc-4638-897e-243e8f530d9d.Kinect,9/11/2018,0.794673242723377,0.02,1.27,0.93,0,0.22,0.23,0,0,0,0.03,0,0,0,0
e322cb6c-6d40-4e23-b868-a1de39e888db.Kinect,9/11/2018,0.371820170975771,1.5,1.1,1,0.45,0.82,0,0,1.16,0.25,0,0,0,0,0
94716b3b-d316-4b41-9c19-18ed550fbce4.Kinect,8/25/2018,0.409036495754447,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.34
6d819cd2-eb73-4e0b-87e5-1c8d41218346.Kinect,6/20/2018,0.520444753867296,1.27,0.73,1.5,1.04,1.09,0,0,0,0,0.46,0.31,0,0,0
0530babb-048b-4a8d-aa65-c1a55e85d0fc.Kinect,7/20/2018,0.585732113542402,0,0,0.17,0.26,1.24,0,0.11,0.59,0,0,0.76,0,0,0
0b4ae995-29cd-42f1-91aa-37bb5d5a5d28.Kinect,8/14/2018,0.601372325309168,0,0.81,0.32,0.06,0.25,1.08,0,0.19,0.17,0,0,0,0,0
55517076-6738-46ce-9f10-1a2122ca8c66.Kinect,7/23/2018,0.759239584437458,0.01,1.32,1.22,0.65,1.06,0,0,0,0,0,0,0,0,0
6dca164a-9f86-48e6-b0e2-469b1033a48c.Kinect,8/27/2018,0.774022841236047,0.24,1.5,1.5,0,0.03,0,0.01,0,0,0.21,0.01,0,0,0
2ada7f00-9086-4415-a1ad-f0510b607105.Kinect,6/1/2018,0.841865603575929,0,0.75,0.32,0.64,0.38,0,0.02,0,0,0.06,0,0,0,0
22b84851-5fef-497b-abda-5c9772a3506c.Kinect,8/23/2018,0.560457765905513,1.3,1.36,1.41,0.05,0.1,0,0,0,0,0.78,0.01,0,0,0
4c90aae4-5a40-4751-ab70-fb16aa1ed9ac.Kinect,10/26/2018,0.824244141899066,0,1.5,1.5,0.25,0,0,0,0,0,0,0,0,0,0
946cf033-5cb1-4d51-a899-89aa60646a28.Kinect,7/18/2018,0.679392866469138,1.04,1.25,1.15,0.9,0.09,0,0,0,0,0,0,0,0,0
be8171cd-bb10-4f3e-b212-cefc9873a820.Kinect,8/27/2018,0.817377346878101,0.01,1.5,1.5,0,0,0.02,0,0,0,0.13,0,0,0,0
1f97148a-3faa-4ed3-b605-4a93fe360b00.Kinect,7/11/2018,0.456517234759247,1.43,1.4,1.41,0.35,0.13,0.11,0,0.92,0,0.07,0,0,0,0
da9bf04e-38b5-413b-99d9-fb97c19bf3a8.Kinect,7/19/2018,0.740776970365655,0.49,1.29,1.11,0.78,0.26,0,0,0,0,0,0,0,0,0
09d60099-5395-4c6f-9a04-f92b7035d8a9.Kinect,10/4/2018,0.377546635276163,0,1.5,1.5,1.5,1.29,0,0.01,0,0.72,1.5,0,0,0.01,0.04
dfc10564-3b32-448a-8154-e7542d495961.Kinect,8/5/2018,0.578226476065453,1.3,1.5,1.5,0,0.3,0.1,0,0,0.45,0.39,0,0,0,0
33672bbe-38ba-47de-a403-2bc0373ad544.Kinect,9/26/2018,0.862192911451998,0,0,0,0.01,0.97,0.13,0,0.06,0,0,0,0,0,0
4c39dfb0-8cc6-40bc-9f32-880c037e1414.Kinect,10/9/2018,0.407197108990292,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
c4f43fe1-5987-4a9e-88b3-b6b3f5604376.Kinect,9/6/2018,0.863480912061791,0,0.2,0.72,0.17,0.07,0,0,0,0,0,0,0.22,0,0
82539d25-711f-4663-a9a7-0c26e400f6d6.Kinect,7/12/2018,0.653140155320474,1.15,1.5,1.5,0.31,0.51,0.12,0,0,0,0.01,0.02,0,0,0
59475303-3e78-4a97-874a-5385c0e3102b.Kinect,6/20/2018,0.607412574611056,1.12,1.3,1.5,0.35,0.02,0,0,0,0,0.47,0,0,0,0
ac163a57-9b17-4692-b16b-9a2cd0102186.Kinect,7/26/2018,0.208703990784895,1.5,1.45,1.31,0.24,0.62,0,1.33,0,0.29,0.83,0,0,0,0
43490a59-f8b7-4792-aca6-02e19dc47405.Kinect,7/18/2018,0.84280228477032,0,0.13,0,0.6,1.09,0,0.01,0,0.06,0.14,0,0,0,0
087fe949-a2ce-4fbf-8b4a-e74b5b003876.Kinect,9/11/2018,0.689795470541679,0,0.51,0,0.05,0.02,0,0,0.12,0,0,1.09,1.14,0,0
370d5760-9e2c-493a-b82c-8c7ddcfc1088.Kinect,9/19/2018,0.751373857716677,0,1.3,1.23,0.56,1.17,0,0,0,0,0,0,0,0,0
713ace73-5352-456a-9d05-8ada574e3ed3.Kinect,9/19/2018,0.786247150271098,0,0.67,0.86,0.66,1.27,0,0,0,0,0,0,0,0,0
5f77fc27-9b40-4bfe-bc48-dcc3b7d9bb90.Kinect,9/11/2018,0.260048524073529,0.03,1.5,1.5,1.29,1.26,1.5,0,0.01,0.77,0.35,0,0,0,0
931550bb-0ad3-42dc-ae18-dd6d3c99733d.Kinect,5/31/2018,0.712249745023542,0.72,1.13,1.48,0.29,0.29,0,0,0,0,0.18,0,0,0,0
1f79729d-62e6-4ee3-be27-ecfc070817e7.Kinect,8/15/2018,0.421278190570238,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.31
d1b3fdfd-e57c-4cac-a73e-381dd96f0b8a.Kinect,7/26/2018,0.700896321876252,0.75,1.09,1.15,1.07,0.89,0,0,0,0,0,0,0,0,0
3abc8d26-5f87-4679-8fcb-849c768d4579.Kinect,8/29/2018,0.853549928871561,0,0.18,0.05,0.01,1.27,0,0,0,0,0,0,0,0,0
fb386e84-2958-4ef8-9a7f-4fb9d05db5df.Kinect,8/29/2018,0.662902938546527,0.72,1.31,1.39,0.96,1.08,0,0,0,0,0.07,0,0,0,0
7dc30240-8b23-4e0e-bd09-92d8f6d621c4.Kinect,7/12/2018,0.01,1.5,1.5,1.5,0.81,0.36,1.5,1.03,0,0.01,0,0,1.06,0,0
bbefa48e-f158-4242-abcf-3b46af38007e.Kinect,9/26/2018,0.01,1.36,1.5,1.38,0.07,0.99,1.47,1.44,0.32,0,0.19,0,0,0,0
35d79d4b-9111-4cec-b60c-660deb81fd92.Kinect,10/23/2018,0.768552783612443,0.22,1.31,1.29,0.5,0.38,0,0,0,0,0.13,0,0,0,0
ecc564d4-27e9-49c0-aece-903baeda5ff2.Kinect,8/24/2018,0.124284939178072,0,1.14,0.51,0,0.37,0,0,0,0,0,1.27,1.5,0.74,1.05
cbf8bad3-b40b-40e4-b5b3-7e43a750a88f.Kinect,7/18/2018,0.888831949447121,0,0.6,1.05,0,0.05,0,0,0,0,0,0,0,0,0
a17345a8-0550-49f8-a494-11e3916c39a1.Kinect,8/25/2018,0.407197108990292,0,1.08,0.13,0,0.42,0,0,0,0,0,0.02,1.5,0.01,0.35
6ebae347-5d4c-45d8-8764-3f81c26f10bf.Kinect,6/8/2018,0.61830860639674,0,0.5,0.21,0.23,1.42,0,0,0.65,0.13,0.29,0,0,0,0
4bffc5df-bfb8-41bf-b0b5-b44d787aa6ac.Kinect,6/20/2018,0.554675496399981,0.21,1.13,0.98,0.38,0.58,0.21,0,0,0,1.03,0,0,0,0
39bb1e20-9a63-454d-95c8-90772a8dbd8b.Kinect,8/5/2018,0.353111798600728,1.31,1.5,1.5,0,0.6,1.05,0,0.07,0.39,0.14,0,0,0,0
d879f2a7-54e1-4d62-994d-5cb71c1c3601.Kinect,7/26/2018,0.662477482770583,0.03,0.77,0.98,0,0.2,1.07,0,0,0,0,0,0,0,0
5fc9f163-1381-4b4c-8456-d58a6a21d4e8.Kinect,6/1/2018,0.590590572033596,1.17,1.15,1.06,0.46,1.13,0.13,0.16,0,0,0.01,0,0,0,0
e6d07d8e-e85d-4205-9f14-f50a4284e7a6.Kinect,8/23/2018,0.505162243087398,0.04,1.2,1.07,0,1.13,0,0.12,0,0,0,1.15,0,0,0
0c0c6532-55cf-47e1-ab6f-013014ff91a1.Kinect,7/20/2018,0.858849144815197,0,1.23,1.24,0,0,0.02,0,0,0,0.05,0,0,0,0
35fd3d42-f887-42e1-b51b-5a996c02a40e.Kinect,8/14/2018,0.150247020977021,0,1.28,0.09,0,0.02,0,0,0,0,0,0,1.5,0,1.04
8a05b7ae-b572-4f02-b92a-27173c561d73.Kinect,9/26/2018,0.299362431181244,0.63,1.03,1.08,0.97,0.34,1.35,0,0.36,0.43,0.4,0,0,0,0
b2022da4-3fec-4003-a0e1-8a2be748447f.Kinect,6/13/2018,0.506544612522689,0.14,1.28,1.16,0.02,0.15,0,0,0,0,0,1.5,1.18,0.08,0.03
a9e376ac-5460-4333-bac2-dad760a46575.Kinect,6/27/2018,0.0721452673067523,0.82,1.5,1.33,1.32,1.35,1.06,0.64,0,0,1.09,0.44,0,0,0
786e2655-aa76-40bb-b091-c2bcbdc07d54.Kinect,7/11/2018,0.782777503763519,0,1.5,1.5,0,0.02,0.01,0.3,0,0,0,0,0,0,0
